ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
60353,ES,ES5380220130206,La Centinela,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20241231,2854,0,100,29.428,0,,**ES124_1_14-023-1-19 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Icod de Los Vinos según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-005-1-19 - Colectores de Icod de Los Vinos - La Centinela,,,Sin colectores,C
60353,ES,ES5380220130205,Icod de Los Vinos,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,2617,0,100,30.798,0,,**ES124_1_14-023-1-19 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Icod de Los Vinos según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-005-1-19 - Colectores de Icod de Los Vinos - La Centinela**ES124_2_14-047-1-19 - Colectores principales de saneamiento y abastecimiento desde la zona de La Candelaria hasta la futura EBAR nº4-Icod Este,,,Sin colectores,C
60353,ES,ES5380200130835,Güímar Sur - Puertito,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20201106,12458,94,6,9.201,0,,"**ES124_1_14-005-6-5 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Güímar según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-027-6-00 - Remodelación del tramo final del colector de gravedad de Güímar**ES124_2_14-046-6-5 - Red de saneamiento y pluviales en el barrio de La Hoya y otros puntos del municipio de Güímar**ES124_2_15-071-6-00A - Colectores, estaciones de bombeo e impulsiones de la aglomeración urbana de Valle de Güímar (Fase I)**ES124_2_15-078-6-5A - Estación de Tratamiento de Aguas Residuales de Los Tarajales y Ampliación de la Estación de Bombeo de Aguas Residuales (EBAR) Hoya del Pozo",,,Sin colectores,C
60353,ES,ES5380190131362,Chio,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20211101,2018,0,100,10.572,0,,**ES124_1_14-014-8-13 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Guía de Isora  según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-043-8-00 - Ámbito Territorial Comarcal de Saneamiento y Depuración del Oeste: Estaciones de Bombeo de Aguas Residuales**ES124_1_15-044-8-13 - Colectores del Oeste,,,Sin colectores,C
60353,ES,ES5380180130207,La Guancha,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,2690,0,100,11.183,0,,**ES124_1_14-024-1-20 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de La Guancha según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_14-044-1-20 - Red de saneamiento interior en el casco urbano de La Guancha,,,Sin colectores,C
60353,ES,ES5380170131041,San Isidro - Litoral,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20210210,29616,98,2,21.665,0,,"**ES124_1_14-009-7-8 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Granadilla de Abona según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_14-043-7-8 - Actuaciones en la red interior de San Isidro y sustitución del colector del paseo marítimo de El Médano**ES124_2_15-085-7-8A - Colectores, estaciones de bombeo, impulsiones y obras COMs del sistema de saneamiento de Granadilla",,,Sin colectores,C
60353,ES,ES5380350131142,Amarilla Golf,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,3998,0,100,5.612,0,,"**ES124_1_14-010-7-9 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de San Miguel de Abona según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-036-7-00 - Colectores, impulsiones y obras complemetarias del sistema de saneamiento de Arona Este - San Miguel",,,Sin colectores,C
60353,ES,ES5380170131039,Los Abrigos,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20230401,20201001,20211001,3371,100,0,5.267,0,,"**ES124_2_15-085-7-8A - Colectores, estaciones de bombeo, impulsiones y obras COMs del sistema de saneamiento de Granadilla",,,Sin colectores,C
60353,ES,ES5380170131038,Granadilla de Abona,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20211001,9489,0,100,20.049,0,,"**ES124_1_14-009-7-8 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Granadilla de Abona según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_15-085-7-8A - Colectores, estaciones de bombeo, impulsiones y obras COMs del sistema de saneamiento de Granadilla",,,Sin colectores,C
60353,ES,ES5380190131365,Guía de Isora Litoral,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20231201,20190807,20211101,12785,99,1,3.843,0,,**ES124_1_15-043-8-00 - Ámbito Territorial Comarcal de Saneamiento y Depuración del Oeste: Estaciones de Bombeo de Aguas Residuales**ES124_1_15-044-8-13 - Colectores del Oeste,,,Sin colectores,C
60353,ES,ES5380390130414,La Bastona,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20240101,2097,0,100,10.038,0,,"**ES124_1_14-029-3-25 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Santa Úrsula según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-012-3-00 - Colectores, impulsiones y obras COMs del sistema de saneamiento de Acentejo",,,Sin colectores,C
60353,ES,ES12360171902010,A ESTRADA,,0,,20271231,20231231,20261231,13159,100,0,3.333,0,,"**ES014_3_ES014.02.0330.01 - Mejora del saneamiento y depuración del SE nº5, AAUU: Padrón, Pontecesures, Catoira, Valga, Calo-Milladoiro,Monterroso y A Estrada",0,,The entering load is more than 20% higher thant the design capacity.,C
60353,ES,ES5380150130102,Garachico - La Caleta,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20170509,5145,80,20,5.681,0,,"**ES124_1_14-019-1-17 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Garachico según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_14-042-1-17 - Ampliación y acondicionamiento de la red de saneamiento de la Caleta de Interián y Casco de Garachico**ES124_2_15-045-1-00A - Colectores, estaciones de bombeo y conducciones de impulsión de la aglomeración urbana de Isla Baja",,,Sin colectores,C
60353,ES,ES5380380130726,La Esperanza - La Laguna Sur -  Santa Cruz - Valles,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20210401,507512,93,7,136.442,0,,**ES124_1_14-001-5-1 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Santa Cruz de Tenerife  según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_14-002-5-2 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de El Rosario según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_14-035-35-31 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de San Cristóbal de La Laguna según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-021-45-1 - Estaciones de Bombeo de Aguas Residuales y conducciones de impulsión de aglomeración urbana de La Esperanza - La Laguna Sur - Santa Cruz - Valles**ES124_2_14-048-35-31 - Mejora y ampliación de la red de saneamiento en varios núcleos del T.M. de La Laguna**ES124_2_14-053-5-2 - Red de alcantarillado de Lomo Pelado en el T.M. de El Rosario**ES124_2_14-056-5-1 - Ampliación de redes de alcantarillado en Santa Cruz de Tenerife**ES124_2_14-057-5-1 - Renovación de redes de alcantarillado en Santa Cruz de Tenerife,,,Sin colectores,C
60353,ES,ES5380380130724,Añaza,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20250101,13844,98,2,13.133,0,,"**ES124_2_15-060-5-00A - Colectores, estaciones de bombeo e impulsiones de la aglomeración urbana de Metropolitano II",,,Sin colectores,C
60353,ES,ES5380380130723,Acorán,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20250101,4450,98,2,14.883,0,,"**ES124_2_15-060-5-00A - Colectores, estaciones de bombeo e impulsiones de la aglomeración urbana de Metropolitano II**ES124_3_15-130-5-1 - Impulsion y conducción de aguas residuales desde Añaza y Acorán hasta EDAR Comarcal",,,Sin colectores,C
60353,ES,ES5380350191166,Las Chafiras - Llano del Camello,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,6552,0,100,5.612,0,,"**ES124_1_14-010-7-9 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de San Miguel de Abona según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-036-7-00 - Colectores, impulsiones y obras complemetarias del sistema de saneamiento de Arona Este - San Miguel",,,Sin colectores,C
60351,HR_Art17_2020,HRAG_0001074,Novalja,,10.61,CF,20231210,20200505,20200528,22090,,,15.63,,,building or renewal of the collecting system and/or IAS,,,partly connection to sewer network,C
60351,HR_Art17_2020,HRAG_0007032,Novi Jankovci,,4.18,CF,20321231,20281231,20290331,3942,,,6.77,,,building or renewal of the collecting system and/or IAS,,,zero connection to sewer network,PD
60353,ES,ES5380350131155,San Miguel,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221001,3776,0,100,5.612,0,,"**ES124_1_14-010-7-9 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de San Miguel de Abona según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_1_15-036-7-00 - Colectores, impulsiones y obras complemetarias del sistema de saneamiento de Arona Este - San Miguel",,,Sin colectores,C
60353,ES,ES5380350131150,Golf del Sur,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20241001,20220103,20221001,4638,52,48,2.941,0,,"**ES124_1_15-036-7-00 - Colectores, impulsiones y obras complemetarias del sistema de saneamiento de Arona Este - San Miguel",,,Sin colectores,C
60353,ES,ES12270321505010,MONTERROSO,,0,,20271231,20231231,20261231,4335,100,0,3.333,0,,"**ES014_3_ES014.02.0330.01 - Mejora del saneamiento y depuración del SE nº5, AAUU: Padrón, Pontecesures, Catoira, Valga, Calo-Milladoiro,Monterroso y A Estrada",0,,The entering load is more than 20% higher thant the design capacity.,C
60353,ES,ES12360501401000,SALVATERRA DE MIÑO,,0,,20271231,20231231,20261231,10512,100,0,3.5,0,,**ES010_3_CHCH0SBET29SP2500 - Mejora del saneamiento y depuración de Salvaterra de Miño (Pontevedra),0,,The entering load is more than 20% higher thant the design capacity.,C
60353,ES,ES3330080102010,ARENAS (LAS),,0,,20240201,20210101,20221101,2588,78,0,1.3,0,,**ES018_3_NO1613 - SANEAMIENTO DE LA AGLOMERACIÓN DE CARREÑA DE CABRALES,,,- Sin colectores o instalaciones individuales,NC
60353,ES,ES1410950006020,UTRERA-LOS MOLARES,"**Ampliación EDAR Junta de Andalucía, colector Consorcio Huesna",0,,20221231,20190101,20210601,56173,100,0,7.1,0,,**ES050_12_Guadalquivir0161 - AMPLIACION DE LA EDAR DE UTRERA Y COLECTORES DE LOS MOLARES A LA EDAR DE UTRERA (SEVILLA),7.1,**Fondos entidad local,- Sin colectores o instalaciones individuales- Incumple N o P u Otro tratamiento,C
60353,ES,ES5380110130832,Candelaria - Casco,**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS**Medidas orientadas a la ampliación de los sistemas colectores para reemplazar IAS,,,20301231,20240101,20221101,9005,76,24,12.242,0,,"**ES124_1_14-003-6-3 - Incremento de la cobertura de la red de alcantarillado y segregación de la Red de pluviales en el término municipal de Candelaria según Diagnóstico y propuestas de actuación en materia de saneamiento 2017 (DPS)**ES124_2_14-041-6-3 - Actuaciones en la red de saneamiento de la costa de Candelaria y conexión de Barranco Hondo**ES124_2_15-071-6-00A - Colectores, estaciones de bombeo e impulsiones de la aglomeración urbana de Valle de Güímar (Fase I)**ES124_2_15-076-6-3A - Ampliación de la Estación de Tratamiento de Aguas Residuales (ETAR) de San Blas y conducciones de impulsión hasta EDAR Comarcal",,,Sin colectores,C
