rcaCode,rcaName,rcaEnvDom,rcaZType,rcaSpZTyp,rcaParameterN,rcaParameterP,rcaParameterM,rcaParameterOther,rcaArt58DateDesign,rcaDateArt58,rcaRemarks,rcaHyperlink,rcaBeginLife,rcaEndLife,ReportNetEnvelopeFileId
ITCM16CSA000000014,BACINO_DRENANTE_LAGO_DI_OCCHITO,,UWWCMSA,A523,1,1,0,0,,,,,,,60321
ITCM16CSA000000010,BACINO_DRENANTE_LAGO_DI_VARANO,,UWWCMSA,A523,1,1,1,0,,,D.Lgs. 152/99 - Decreto Commissario Emergenza Ambientale n. 39 del 02/04/2003,,,,60321
ITCM14CSA000000001,BACINO_DRENANTE_LISCIONE,,UWWCMSA,A523,1,1,0,0,,,,,,,60321
ITCM16CSA000000016,BACINO_DRENANTE_MAR_PICCOLO_DI_TARANTO,,UWWCMSA,A523,0,0,1,0,,,D.Lgs. 152/99 - Decreto Commissario Emergenza Ambientale n. 39 del 02/04/2003,,,,60321
ITCM16CSA000000011,BACINO_DRENANTE_ZONA_UMIDA_LAGO_SALPI,,UWWCMSA,A523,1,0,1,0,,,D.Lgs. 152/99 - Decreto Commissario Emergenza Ambientale n. 39 del 02/04/2003,,,,60321
ITCM16CSA000000012,BACINO_DRENANTE_ZONA_UMIDA_TORRE_GUACETO,,UWWCMSA,A523,1,0,1,0,,,D.Lgs. 152/99 - Decreto Commissario Emergenza Ambientale n. 39 del 02/04/2003,,,,60321
ITCM20CSA000000049,CANALE_URUNE_A_STAGNO_DI_CALICH,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000044,CASARACCIO_A_LAGO_DI_CASARACCIO,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM99CSA10000003,CATCHMENT OF AREA COSTIERA DELL'ADRIATICO SETTENTRIONALE EST,,UWWCMSA,A523,0,1,0,0,,,D.Lgs.152/2006,,20151230,,60321
ITCM99CSAQ15001,CATCHMENT_DISTRETTO_PADANO,,UWWCMSA,A54,1,1,0,0,,,"Considerando tutti gli impianti di trattamento presenti nella regione Emilia-Romagna sono stati stimati i seguenti abbattimenti percentuali: 78,3% per il Fosforo totale e 75,3% per l'Azoto totale.",,,,60321
ITCM99CSA10000004,CATCHMENT_OF_AREA_COSTIERA_DELL_ADRIATICO_SETTENTRIONALE_CENTRO,,UWWCMSA,A54,1,1,0,0,,,rcaDateArt54 data riferita alla DGR della Regione Veneto che prende atto del raggiungimento dell'abbattimento del 75% per azoto e fosforo totali con riferimento ai dati analitici 2016,,,,60321
ITCM99CSA0900005,CATCHMENT_OF_AREA_COSTIERA_DELL_ADRIATICO_SETTENTRIONALE_OVEST,,UWWCMSA,A523,0,1,0,0,,,,,,,60321
ITLK03Q15SA007,COMO_LAGO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITTW99SA00000002,DELTA_DEL_PO,,UWWTWSA,A523,1,1,0,0,,,,,,,60321
ITRI03SAQ15001,FIUME_ADDA,,UWWRISA,A523,1,1,0,0,,,,,,,60321
ITRI03SAQ15004,FIUME_ALONA,,UWWRISA,A523,1,1,0,0,,,,,,,60321
ITCM20CSA000000029,FIUME_CEDRINO_A_LAGO_DEL_CEDRINO,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000037,FIUME_COGHINAS_A_LAGO_DEL_COGHINAS,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000036,FIUME_COGHINAS_A_LAGO_DI_CASTEL_DORIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000022,FIUME_FLUMENDOSA_A_LAGO_MULARGIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000023,FIUME_FODDEDDU_A_DIGA_DI_SANTA_LUCIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITRI03SAQ15002,FIUME_LAMBRO,,UWWRISA,A523,1,1,0,0,,,,,,,60321
ITCM20CSA000000035,FIUME_LISCIA_A_LAGO_LISCIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITRI03SA0900000060,FIUME_MINCIO,,UWWRISA,A523,1,1,0,0,,,,,,,60321
ITRI03SAQ15003,FIUME_OGLIO,,UWWRISA,A523,1,1,0,0,,,,,,,60321
ITCM20CSA000000004,FIUME_PADRONGIANO_A_GOLFO_DI_OLBIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000040,FIUME_POSADA_A_LAGO_DI_POSADA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000048,FIUME_POSADA_A_STAGNO_LONGO,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000031,FIUME_TEMO_A_LAGO_DI_TEMO,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITRI03SAQ15005,FIUME_TICINO,,UWWRISA,A523,1,1,0,0,,,,,,,60321
ITCM20CSA000000042,FIUME_TIRSO_A_INVASO_TIRSO_PRANO_ANTONI,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000027,FIUME_TIRSO_A_LAGO_DI_BENZONE,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000024,FIUME_TIRSO_A_LAGO_DI_CUCCHINADORZA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000002,FIUME_TIRSO_A_TRAVERSA_TIRSO_A_CANTONIERA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000096,FIUME_TIRSO_A_TRAVERSA_TIRSO_A_SANTA_VITTORIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000018,FLUMINI_MANNU_A_FLUMINI_MANNU_A_CASA_FIUME,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000093,FLUMINI_MANNU_A_TRAVERSA_RIU_MANNU,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000071,FOXI_PEDRIONNAS_A_PESCHIERA_SAN_GIOVANNI,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITLK05SA0000000008,GARDA_LAGO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITCA19SA09000001,GOLFO_DI_CASTELLAMMARE,,UWWCASA,A523,1,1,0,0,,,,,,,60321
ITCA20SA0000000021,GOLFO_DI_OLBIA,,UWWCASA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITLK03SA0000000009,IDRO_LAGO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITCM17CSA0000000003,INVASO_CAMASTRA,,UWWCMSA,A523,1,1,0,0,,,,,20061219,,60321
ITCM17CSA0000000006,INVASO_MONTE_COTUGNO,,UWWCMSA,A523,1,1,0,0,,,,,20061219,,60321
ITCM17CSA0000000007,INVASO_PERTUSILLO,,UWWCMSA,A523,1,1,0,0,,,,,20061219,,60321
ITCM17CSA0000000008,INVASO_RENDINA,,UWWCMSA,A523,1,1,0,0,,,,,20061219,,60321
ITCM17CSA0000000009,INVASO_S_GIULIANO,,UWWCMSA,A523,1,1,0,0,,,,,20061219,,60321
ITLK03Q15SA002,ISEO_LAGO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITCM10CSA000000007,"L, TRASIMENO",,UWWCMSA,A523,0,0,0,1,,,DGR Regione Umbria 274/2003,,,,60321
ITCM17CSA0000000010,LAGHI_MONTICCHIO,,UWWCMSA,A523,1,1,0,0,,,,,20061219,,60321
ITLK13000000000005,LAGO DI BARREA,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITLK13000000000001,LAGO DI BOMBA+FIUME SANGRO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITLK03SA0000000012,MAGGIORE_LAGO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITCM20CSA000000045,RIO_FLUMENTEPIDO_A_PESCHIERA_DI_BOI_CERBUS,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000011,RIU_CIXERRI_A_GENNA_IS_ABIS_BASSO_CIXERRI,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000085,RIU_CIXERRI_A_STAGNO_DI_CAGLIARI,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000051,RIU_DI_BUDDI_BUDDI_A_STAGNO_DI_PLATAMONA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000055,RIU_DI_FILICAIU_A_STAGNO_DI_SAN_TEODORO,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000064,RIU_DI_MARE_FOGHE_A_STAGNO_DI_CABRAS,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000047,RIU_DI_PEDRALONGA_A_STAGNO_DI_CANNIGIONE,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000038,RIU_MANNU_A_LAGO_LERNO_MANNU_DI_PATTADA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000094,RIU_MANNU_A_TRAVERSA_RIO_MASCARI,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000046,RIU_MARONZU_A_STAGNO_DI_CUGNANA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000003,RIU_MOGORO_A_STAGNO_DI_MARCEDDI,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000068,RIU_MOGORO_A_STAGNO_SENA_ARRUBIA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000015,RIU_PALMAS_A_LAGO_DI_MONTE_PRANO,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000082,RIU_SA_MASA_A_SA_MASA,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM20CSA000000073,SALINE_DI_CAGLIARI_A_MOLENTARGIUS,,UWWCMSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM10CSA000000012,TRATTO_FIUME_NERA,,UWWCMSA,A523,0,0,0,1,,,DGR Regione Umbria 274/2003,,,,60321
ITLK20SA0000000067,TRAVERSA_TIRSO_A_CANTONIERA,,UWWLKSA,A523,1,1,0,0,,,Area sensibile riesaminata nell_ambito del Piano di Tutela delle Acque approvato con Deliberazione n. 14/16 del 04/04/2006,,,,60321
ITCM12CSA000000010,LAGHI_COSTIERI,,UWWCMSA,A523,1,1,0,0,,,DGR n.317 del 11/04/2003,,,,60321
ITCM12CSA000000014,SACCO-LIRI,,UWWCMSA,A523,1,1,0,0,,,DGR n.317 del 11/04/2003,,,,60321
ITCM12CSA200000011,FONDI,,UWWCMSA,A523,1,1,0,0,,,DGR n.317 del 11/04/2003,,,,60321
ITCM99CSA09000003,Catchment of Adriatico Nord-Occidentale regione Marche,,UWW55CMSA,A523,1,1,0,0,,,,,,,60321
ITCM12CSA000000006,TEVERE-NAZZANO,,UWWCMSA,A523,1,1,0,0,,,,,,,60321
ITCM12CSA000000015,BACINO_IDROGRAFICO_LAGO_DI_CANTERNO,,UWWCMSA,A523,1,1,0,0,,,,,,,60321
ITLK13000000000004,LAGO DI SCANNO+TORRENTE TASSO,,UWWLKSA,A523,1,1,0,0,,,,,,,60321
ITCM10CSA000000010,L. DI PIEDILUCO,,UWWCMSA,A523,0,1,0,0,,,,,,,60321
BERI10022RW,La Region wallonne,,UWWRISA,A523,1,1,0,0,,,,,20010208,,60320
BE3,Flemish Region,,UWWCMSA,A523,1,1,0,0,,,"The whole territory of Flanders is designated as SA under the UWWTD. This is also the case for the Nitrates Directive. All treatment plants >10,000 p.e. are equipped with N- and P-removal in order to reduce the nutrient load to the receiving waters itself and to the North Sea as well.",,19950601,,60320
BE1,Brussels Region,,UWWCMSA,A54,1,1,0,0,,,,,19940323,,60320
HR55CM_41033000,Dunavski sliv,,UWW55CMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011000,Zapadna obala istarskog poluotoka,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011003,Zaljev Pula,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011012,Pašmanski kanal,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011013,Pirovački zaljev i Murterski kanal,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011014,Šibenski kanal,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011017,Trogirski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011018,Kaštelanski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011022,Malostonski zaljev i Malo more,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011031,Bakarski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_41011048,Omišaljski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011001,Medulinski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011002,Zaljev Raša,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011004,Osorski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011005,Lošinjski kanal,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011006,Luka Mali Lošinj i uvala Artaturi,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011007,Ljubački i Ninski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011008,Novigradsko more,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011009,dio Velebitskog kanala,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011010,Uvala Široka,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011011,Brguljski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011015,Luka Peleš,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011016,Rogoznička luka,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011019,Starigradski zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011020,Luka Vrboska,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011021,Stonski kanal,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011023,Kanal Ježevica,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011024,Luka Budava,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011025,Karinsko more,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011026,Luka Grebaštica,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011027,Luka Slano,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011028,Luka Zaton,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011029,Luka Cavtat,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011030,Uvala Plomin,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011032,Supetarska i Kamporska draga,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011033,Barbatski kanal,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011034,Uvala Stara Novalja,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011035,Paški zaljev,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011036,Zaljev Pantera i luka Soliščica,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011037,Zaljev Povlja,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011038,Uvala Milna,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011039,Zaljev Vela Luka,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011040,Luka Cres,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011041,Uvala Nečujam,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011042,Luka Sumartin,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011043,Uvala Pučišća,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011044,Viška luka,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011045,Uvala Brna,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011046,Uvala Sobra,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011047,Uvala Prklog,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011049,Zaljev Soline,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011050,Puntarska draga,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011051,Luka Lovište,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011052,Uvala Šipanska Luka,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCA_61011053,Luka Gornji Molunat,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031000,Zapadna obala istarskog poluotoka,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031003,Zaljev Pula,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031012,Pašmanski kanal,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031013,Pirovački zaljev i Murterski kanal,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031014,Šibenski kanal,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031017,Trogirski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031018,Kaštelanski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031022,Malostonski zaljev i Malo more,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031031,Bakarski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_41031048,Omišaljski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011001,Medulinski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011002,Zaljev Raša,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011004,Osorski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011005,Lošinjski kanal,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011006,Luka Mali Lošinj i uvala Artaturi,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011007,Ljubački i Ninski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011008,Novigradsko more,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011009,dio Velebitskog kanala,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011010,Uvala Široka,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011011,Brguljski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011015,Luka Peleš,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011016,Rogoznička luka,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011019,Starigradski zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011020,Luka Vrboska,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011021,Stonski kanal,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011023,Kanal Ježevica,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011024,Luka Budava,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011025,Karinsko more,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011026,Luka Grebaštica,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011027,Luka Slano,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011028,Luka Zaton,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011029,Luka Cavtat,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011030,Uvala Plomin,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011032,Supetarska i Kamporska draga,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011033,Barbatski kanal,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011034,Uvala Stara Novalja,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011035,Paški zaljev,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011036,Zaljev Pantera i luka Soliščica,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011037,Zaljev Povlja,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011038,Uvala Milna,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011039,Zaljev Vela Luka,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011040,Luka Cres,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011041,Uvala Nečujam,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011042,Luka Sumartin,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011043,Uvala Pučišća,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011044,Viška luka,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011045,Uvala Brna,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011046,Uvala Sobra,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011047,Uvala Prklog,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011049,Zaljev Soline,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011050,Puntarska draga,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011051,Luka Lovište,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011052,Uvala Šipanska Luka,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HRCM_62011053,Luka Gornji Molunat,,UWWCMSA,A523,1,1,0,0,,,,,20110101,,60319
HROT_10940,Nacionalni Park Brijuni,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_2520,Nacionalni park Mljet,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_2523,Nacionalni park Kornati,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_378015,Park prirode Lastovsko otočje,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_63664,Park prirode Telašćica,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_71005000,Jadranski sliv - kopneni dio,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_71005001,Vransko jezero,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_71005002,Akumulacija Ponikve,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
HROT_71005003,Bašćanska dolina,,UWWCASA,A523,1,1,0,0,,,,,20110101,,60319
