ReportNetEnvelopeFileId,flatpComments,flatpEUFund,flatpEUFundName,flatpExpCapacity,flatpExpecDateCompletion,flatpExpecDatePerformance,flatpExpecDateStart,flatpExpecDateStartWork,flatpExpecTreatment,flatpExpLoad,flatpExpLoadTruck,flatpInv,flatpLoan,flatpLoanName,flatpMeasures,flatpOtherFund,flatpOtherFundName,flatpReasons,flatpStatus,flarepCode,uwwCode,uwwName
60370,,,,2270,20261231,20271231,20181231,20200101,2,2064,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_148015_01_01,ROWP Probota
60370,,,,3270,20261231,20271231,20181231,20200101,2,2973,0,1.01,,,building a new treatment plant / secondary treatment ,1.01,OF,NR,NC,RO08,ROWP_177361_01,ROWP Pufesti
60370,,,,3660,20261231,20271231,20181231,20200101,2,3327,2,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_48851_01,ROWP Puiesti
60370,,0.5,CF,4320,20261231,20271231,20131231,20141231,2,3991,2,0.5,,,Construction / expansion of wastewater treatment plants,,,increase of the load ,NC,RO08,ROWP_150052_01,ROWP PUTNA
60342,Conforme sur 2020,0,,2500,20181210,20191210,20141231,20180207,3NP,1271,,0,,,Rehabilitation de la station,,,Conforme sur 2020,C,FRR1,FR060938186002,GRESSE-EN-VERCORS
60342,Conforme sur 2020,0,,9000,20180831,20190831,20171231,20180401,3NP,8814,,0,,,Travaux sur station,,,Conforme sur 2020,C,FRR1,FR0436127S0001,MONTGIVRAY
60342,Conforme sur 2020,0,,5000,20180430,20190430,20161231,20170401,3NP,2398,,0,,,Rehabilitation de la station,,,Conforme sur 2020,C,FRR1,FR060969171001,SAIN BEL
60342,Conforme sur 2020,0,,5850,20170731,20180731,20140801,20150801,3NP,6783,,0,,,Rehabilitation station,,,Conforme sur 2020,C,FRR1,FR060970467001,SAINT-LOUP-SUR-SEMOUSE
60369,,,,99303,20220817,20230817,20190919,20200901,3NPm,69249,,0.679541,,,collettamento della rete NOTCON al depuratore,,,rete fognaria senza trattamento,NC,IT008,IT03Q150000282,RSFG0970601001_LIMONTA_SCARICO_1
60369,,,,99303,20220817,20230817,20190919,20200901,3NPm,69249,,0.679541,,,collettamento della rete NOTCON al depuratore,,,rete fognaria senza trattamento,NC,IT008,IT03Q150000283,RSFG0970601101_LIMONTA_SCARICO_2
60369,,,,99303,20220817,20230817,20190919,20200901,3NPm,69249,,0.679541,,,collettamento della rete NOTCON al depuratore,,,rete fognaria senza trattamento,NC,IT008,IT03Q150000284,RSFG0970601201_LIMONTA_SCARICO_3
60341,,1.6575,Cohesion fund (CF),4400,20221231,20231231,20161231,20201231,3Nm,3364,,1.95,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL4320060124,NEAPOLI
60341,,1.4875,Cohesion fund (CF),2700,20241231,20251231,20191231,20211231,3Nm,2047,,1.75,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL0301010501500,MAKRI
60341,,,,3005,20221231,20231231,20191231,20201231,3Nm,2312,,2.15,,,Construction of UWWTP,2.15,National Funds/TRITSIS,Absence of UWWTP,NC,EL_UWWTD_2022,EL0602030101500,SELERO
60370,,1.98,CF,4860,20261231,20271231,20121231,20141231,2,4419,0,1.98,,,Construction / expansion of wastewater treatment plants,,,absence of secondary treatment,NC,RO08,ROWP_24775_01,ROWP Racaciuni
60370,,0.89,CF,3973,20261231,20271231,20181231,20200101,2,3612,0,1.39,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_24720_01,ROWP Racova
60370,,,,3291,20261231,20271231,20181231,20200101,2,2992,0,1.24,,,building a new treatment plant / secondary treatment ,1.24,OF,NR,NC,RO08,ROWP_150089_01,ROWP Radaseni
60369,,,,99303,20220817,20230817,20190919,20200901,3NPm,69249,,0.679541,,,collettamento della rete NOTCON al depuratore,,,rete fognaria senza trattamento,NC,IT008,IT03Q150000285,RSFG0970601301_LIMONTA_SCARICO_4
60369,,,,99303,20220817,20230817,20190919,20200901,3NPm,69249,,0.679541,,,collettamento della rete NOTCON al depuratore,,,rete fognaria senza trattamento,NC,IT008,IT03Q150000286,RSFG0970601401_LIMONTA_SCARICO_5
60370,,,,3681,20261231,20271231,20181231,20200101,2,3346,0,1.63,,,building a new treatment plant / secondary treatment ,1.63,OF,NR,NC,RO08,ROWP_48977_01,ROWP Ramnicelu
60341,,2.329,Cohesion fund (CF),2843,20261231,20271231,20201231,20211231,3Nm,2187,,2.74,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL0706030301500,KATO SCHOLARI
60341,,1.666,Cohesion fund (CF),2700,20221231,20231231,20161231,20201231,3Nm,2069,,1.96,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL0801030101500,VERGINA
60341,,1.9635,Cohesion fund (CF),3600,20241231,20251231,20191231,20211231,3Nm,2801,,2.31,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1110020124,NEA VYSSA
60341,,3.927,Cohesion fund (CF),3100,20221231,20231231,20161231,20201231,3Nm,2409,,4.62,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1110120128,TYCHERO
60369,,,,20000,20251231,20261231,20240901,20241101,3NPm,19946,,2.06,,,Adeguamento dell'impianto,,,Impianto non conforme limiti Tab.2,NC,IT008,IT03160129000800,DP09708701_VERDERIO_INFERIORE
60369,,,,3000,20230530,20240530,20190129,20190502,2,2463,,1.483977,,,Adeguamento dell'impianto,,,Impianto non conforme limiti Tab.1 e Tab.2,NC,IT008,IT03160129000810,DP09802501_CRESPIATICA
60341,,2.7115,Cohesion fund (CF),3100,20241231,20251231,20191231,20211231,3Nm,2376,,3.19,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL11200401123,KENTAVROS
60341,,3.4935,Cohesion fund (CF),4900,20241231,20251231,20191231,20211231,3Nm,3792,,4.11,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1130021029,FANARI
60341,,1.513,Cohesion fund (CF),3300,20221231,20231231,20161231,20201231,3Nm,2534,,1.78,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1130040122,IASMOS
60341,,1.9635,Cohesion fund (CF),4300,20221231,20231231,20161231,20201231,3Nm,3287,,2.31,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1130070127,SAPES
60370,,,,2200,20261231,20271231,20181231,20200101,2,2000,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_178956_01,ROWP Rastoaca
60370,,4.16,CF,8785,20261231,20271231,20181231,20200101,2,7986,0,4.66,,,building a new treatment plant / secondary treatment ,0.5,OF,absence of UWWTP,NC,RO08,ROWP_123923_01,ROWP Raucesti
60370,,,,2550,20261231,20271231,20181231,20200101,2,2318,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_25004_01,ROWP Rosiori
60369,,,,1000,20231101,20231231,20230101,20230601,2,825,,0.2,,,potenziamento ed adeguamento impianto esistente,,,efficentamento depuratore,NC,IT008,IT11000000000280,Montappone_Saletto Spiazzi_DEP
60369,,,,600,20231101,20231231,20230101,20230601,2,555,,0.1,,,potenziamento ed adeguamento impianto esistente,,,efficentamento depuratore,NC,IT008,IT11000000000281,Montappone_Selva_DEP
60369,,,,1000,20231101,20231231,20230101,20230601,2,190,,0.1,,,Collettamento a nuovo impianto da realizzare,,,Scarico di acque reflue non trattate dall'impianto,NC,IT008,IT11000000000283,COL_Montappone_n.2
60370,,,,3452,20261231,20271231,20181231,20200101,2,3138,2,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_177566_01,ROWP Ruginesti
60370,,1.29,CF,6813,20261231,20271231,20181231,20200101,2,6194,0,1.29,,,building a new treatment plant / secondary treatment ,,,absence of UWWTP,NC,RO08,ROWP_98783_01,ROWP Ruginoasa
60370,,,,2541,20261231,20271231,20181231,20200101,2,2310,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_121714_01,ROWP Sabasa
60341,,1.8445,Cohesion fund (CF),3500,20221231,20211231,20161231,20201231,3Nm,2717,,2.17,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1140011322,CHORISTI
60341,,7.4205,Cohesion fund (CF),10300,20221231,20231231,20161231,20201231,3NPm,9200,,8.73,,,Restoration of UWWT Plant,,,Non operational UWWTP,NC,EL_UWWTD_2022,EL1140020410,DOXATO
60341,,1.9295,Cohesion fund (CF),3267,20241231,20251231,20191231,20211231,2,2225,,2.27,,,Restoration of the UWWTP.,,,The UWWTP is temporarily inactive.,NC,EL_UWWTD_2022,EL1140040111,KATO NEVROKOPI
60369,,,,90000,20221231,20231231,20020101,20100101,3Nm,33151,,4.11,,,Collettamento ad altro impianto di depurazione,,,Parziale collettamento all'impianto di depurazione,NC,IT008,IT09RT0183,IDL_LA_FONTINA
60341,,4.08,Cohesion fund (CF),12100,20221231,20231231,20161231,20201231,3Nm,9340,,4.8,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1260060667,NEO SOULI
60341,,,,2805,20261231,20271231,20221231,20231231,3Nm,2500,,2.24,,,Restoration of the UWWTP.,2.24,National Funds/TRITSIS,The UWWTP is temporarily inactive.,NC,EL_UWWTD_2022,EL1260120130,NEA ZICHNI
60341,,1.4705,Cohesion fund (CF),10000,20241231,20251231,20191231,20211231,3NP,7130,,1.73,,,Restoration of the UWWTP.,,,The UWWTP is temporarily inactive.,NC,EL_UWWTD_2022,EL1260130131,NIGRITA
60341,,1.105,Cohesion fund (CF),3367,20261231,20271231,20201231,20211231,3Nm,2590,,1.3,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1260140166,NEO  PETRITSI
60370,,,,4424,20261231,20271231,20181231,20200101,2,4022,0,0.85,,,building a new treatment plant / secondary treatment ,0.85,OF,absence of UWWTP,NC,RO08,ROWP_124162_01,ROWP Sagna
60370,,1,CF,11150,20261231,20271231,20121231,20141231,3NPm,9941,1.63404,1,,,Construction / expansion of wastewater treatment plants,,,increase of the load ,NC,RO08,ROWP_146272_01,ROWP ACET SA SUCEAVA - Agentia Salcea (fost PRIMARIA SALCEA)
60370,,,,4952,20261231,20271231,20181231,20200101,2,4502,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_25157_01,ROWP Sanduleni
60370,,,,6800,20261231,20271231,20151231,20171231,2,6521,0,0.2,,,Construction / expansion of wastewater treatment plants,0.2,OF,increase of the load ,NC,RO08,ROWP_25497_01,ROWP Sarata
60370,,,,3431,20261231,20271231,20181231,20200101,2,3119,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_150203_01,ROWP Satu Mare
60341,,1.6235,Cohesion fund (CF),3000,20261231,20271231,20221231,20231231,3Nm,2074,,1.91,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1260160170,RODOLIVOS
60341,,1.6575,Cohesion fund (CF),23700,20191231,20231230,20161231,20171231,3NP,9128,,1.95,,,Completion of the construction.,,,The UWWTP is temporarily inactive.,NC,EL_UWWTD_2022,EL1260170129,SIDIROKASTRO
60341,,6.8595,Cohesion fund (CF),17200,20221231,20231231,20161231,20201231,3Nm,13234,,8.07,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1270010169,POLYGYROS
60369,,,,11500,20221231,20231231,20171231,20191231,3Nm,121,,11,,,Realizzazione nuovo depuratore e collettamento scarichi,,,Mancanza dell'impianto di depurazione,NC,IT008,IT09RT0961,VIA_SALVO_D_ACQUISTO_2
60369,,,,11500,20221231,20231231,20171231,20191231,3Nm,42,,11,,,Realizzazione nuovo depuratore e collettamento scarichi,,,Mancanza dell'impianto di depurazione,NC,IT008,IT09RT1134,LOC_CIPRESSI
60369,,,,11500,20221231,20231231,20171231,20191231,3Nm,31,,11,,,Realizzazione nuovo depuratore e collettamento scarichi,,,Mancanza dell'impianto di depurazione,NC,IT008,IT09RT1135,VIA_CASSIA
60370,,,,5000,20261231,20271231,20121231,20131231,2,3150,2,1,,,Construction / expansion of wastewater treatment plants,1,OF,increase of the load ,NC,RO08,ROWP_83507_01,ROWP SC ROMAQUAPREST SA BORSEC
60370,,3.72,CF,38749,20231231,20231231,20141231,20160101,3NPm,25526,0,5.32,,,Upgrading / Rehabilitation wastewater treatment plant,1.6,"National budget, local budget",increase of the load ,NC,RO08,ROWP_146637_01,ROWP SC ACET SA SUCEAVA - AG. RADAUTI
60370,,,,2760,20261231,20271231,20181231,20200101,2,2509,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_25308_01,ROWP Scorteni
60341,,2.295,Cohesion fund (CF),6400,20221231,20231231,20161231,20201231,3Nm,4953,,2.7,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1270030158,ARNEA
60341,The UWWTP is operational since 2021,,,3870,20201231,20211230,20161231,20171231,3Nm,2402,,0.76,,,Construction of UWWTP,0.76,National Funds/TRITSIS,Completion of UWWTP,NC,EL_UWWTD_2022,EL1270070853,SIMANTRA
60341,,2.193,Cohesion fund (CF),3400,20231231,20241231,20191231,20201231,3Nm,2596,,2.58,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL1270100163,MEGALI PANAGHIA
60370,,,,2760,20221231,20241231,20190902,20210531,2,2164,0,0.720428,,,Construction of  Wastewater Treatment Plant for Lalosu agglomeration,0.720428,Other funds,absence of UWWTP,NC,RO08,ROWP_170621_01,ROWP Lalosu 
60370,,,,2780,20261231,20271231,20190902,20210531,2,2450,0,0.619037,,,Construction of  Wastewater Treatment Plant for Caineni agglomeration,0.619037,Other funds,absence of UWWTP,NC,RO08,ROWP_169137_01,ROWP Caineni 
60370,,,,13992,20261231,20271231,20140131,20160131,2,8756,0,1.89,,,Rehabilitation wastewater treatment plant,1.89,OF,increase of the load ,NC,RO08,ROWP_120977_01,ROWP CJ APA SERV SA - Statia de epurare Bicaz
60370,,2.24,CF,25520,20221231,20231231,20140430,20150428,3NPm,24268,0,2.24,,,Rehabilitation and Extension of the collecting system,,,increase of the load ,NC,RO08,ROWP_20885_01,ROWP CRAB - Centru Zonal Judet Bacau - Sectia Moinesti
60370,,6.66,CF,205000,20231231,20231231,20151231,20160131,3NPm,92237,2,6.66,,,Upgrading / rehabilitation of the wastewater treatment plant of Piatra Neamt agglomeration,,,increase of the load ,NC,RO08,RO1NT_53,ROWP CJ APA SERV SA - Statia de epurare Piatra Neamt
60341,,14.11,Cohesion fund (CF),204500,20241231,20251231,20191231,20211231,3NPm,157293,,16.6,,,Upgrade of UWWTP,,,The UWWTP is being upgraded to serve new agglomerations,C,EL_UWWTD_2022,EL213001013,IOANNINA
60341,,2.3375,Cohesion fund (CF),5500,20241231,20251231,20191231,20211231,3Nm,4224,,2.75,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL2130170111,KONITSA
60341,,0.765,Cohesion fund (CF),11400,20221231,20231231,20161231,20201231,3Nm,8796,,0.9,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL2140050112,LOUROS
60341,,1.785,Cohesion fund (CF),3500,20261231,20271231,20221231,20231231,3Nm,2491,,2.1,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL214007019,KANALLAKI
60370,,0.58,CF,6500,20261231,20271231,20181231,20191231,3NPm,6098,0,0.58,,,Building of a new wastewater plant ,,,Absence of UWWTP,NC,RO08,ROWP_101671_01,ROWP Calugareni
60370,,0.910284,EARDF ,7500,20261231,20271231,20201231,20211231,2,7136,0,0.910284,,,Building of a new wastewater plant ,,,Absence of UWWTP,NC,RO08,ROWP_101154_01,ROWP Berceni
60370,,,,6000,20261231,20271231,20191231,20201231,2,5739,0,3.6,,,Building of a new wastewater plant ,3.6,National budget,Absence of UWWTP,NC,RO08,ROWP_152181_01,ROWP Botoroaga
60370,,,,2793,20261231,20271231,20181231,20200101,2,2539,0,0.5,,,building a new treatment plant / secondary treatment ,0.5,OF,NR,NC,RO08,ROWP_25754_01,ROWP Tatarasti
60370,,3.91,CF,6162,20261231,20271231,20181231,20200101,2,5602,0,3.91,,,building a new treatment plant / secondary treatment ,,,NR,NC,RO08,ROWP_99487_01,ROWP Tatarusi
60370,,,,3422,20261231,20271231,20181231,20200101,2,3111,0,1.09,,,building a new treatment plant / secondary treatment ,1.09,OF,NR,NC,RO08,ROWP_124625_01,ROWP Tazlau
60370,,2.53,CF,5943,20261231,20271231,20181231,20200101,2,5403,0,2.53,,,building a new treatment plant / secondary treatment ,,,NR,NC,RO08,ROWP_25834_01,ROWP Tg. Trotus
60370,,,,4276,20261231,20271231,20181231,20200101,2,3887,0,3.05,,,building a new treatment plant / secondary treatment ,3.05,OF,NR,NC,RO08,ROWP_124812_01,ROWP Tibucani
60341,,3.009,Cohesion fund (CF),4100,20261231,20271231,20221231,20231231,3Nm,3891,,3.54,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL2230040113,ITHAKI
60341,,,,17500,20201231,20211231,20181231,20191231,3NPm,14000,,0.05,,,Improvement of the operation of the UWWTP,0.05,Own funds,Fail to meet the Directives' effluent standards.,NC,EL_UWWTD_2022,EL231001012,MESSOLOGHI
60341,,6.97,Cohesion fund (CF),77390,20221231,20231231,20161231,20201231,3NPm,74526,,8.2,,,Upgrade of UWWTP,,,The UWWTP is being upgraded to serve new agglomerations,C,EL_UWWTD_2022,EL231003011,AGRINIO
60370,,,,7800,20261231,20271231,20201001,20231231,2,7774,0,2.04204,,,Building of a new wastewater plant ,2.04204,Own sources,Absence of UWWTP,NC,RO08,ROWP_105589_01,ROWP Tunari
60370,,0.87166935,CF,6000,20261231,20271231,20201231,20211231,2,5657,0,1.0254933,,,Building of a new wastewater plant ,0.153824,National budget,lack of waste water treatment,NC,RO08,ROWP_67915_01,ROWP Lunguletu
60370,,0.583556,ERDF,6000,20261231,20271231,20191231,20201231,2,5558,0,0.583556,,,Building of a new wastewater plant ,,,lack of waste water treatment,NC,RO08,ROWP_102918_01,ROWP Fratesti
60370,,4.103582,CF,4500,20261231,20271231,20201231,20211231,2,3996,0,4.103582,,,Building of a new wastewater plant ,,,lack of waste water treatment,NC,RO08,ROWP_68075_01,ROWP Matasaru
60341,,6.817,Cohesion fund (CF),9200,20221231,20251231,20161231,20201231,3Nm,7101,,8.02,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL2420190142,PSACHNA
60341,,3.9525,Cohesion fund (CF),4600,20221231,20231231,20161231,20201231,3Nm,3511,,4.65,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL242023041,NEA STYRA
60341,,2.516,Cohesion fund (CF),15000,20261231,20271231,20211231,20221231,2,4762,,2.96,,, Need to upgrade,,,Old Uwttp from 1986,NC,EL_UWWTD_2022,EL2420240126,ALIVERI
60370,,,,3843,20261231,20271231,20181231,20200101,2,3494,0,1.85,,,building a new treatment plant / secondary treatment ,1.85,OF,NR,NC,RO08,ROWP_124670_01,ROWP Timisesti
60370,,,,4728,20261231,20271231,20181231,20200101,2,4298,0,2.36,,,building a new treatment plant / secondary treatment ,2.36,OF,absence of UWWTP,NC,RO08,ROWP_99548_01,ROWP Todiresti
60370,,7.218661,ERDF,6000,20261231,20271231,20201231,20211231,2,5443,0,7.218661,,,Building of a new wastewater plant ,,,lack of waste water treatment,NC,RO08,ROWP_103096_01,ROWP Gaiseni
60370,,,,5500,20261231,20271231,20151231,20181231,2,5330,0,2.782,,,Building of a new wastewater plant ,2.782,OF,lack of waste water treatment,NC,RO08,ROWP_16748_01,ROWP Izvoru
60370,,,,2559,20261231,20271231,20181231,20200101,2,2326,0,2.49,,,building a new treatment plant / secondary treatment ,2.49,OF,NR,NC,RO08,ROWP_151255_01,ROWP Zamostea
60370,,3.45,CF,5409,20261231,20271231,20181231,20200101,2,4917,0,3.45,,,building a new treatment plant / secondary treatment ,,,absence of UWWTP,NC,RO08,ROWP_125070_01,ROWP Zanesti
60370,,,,4052,20261231,20271231,20181231,20200101,2,3684,2,3.59,,,building a new treatment plant / secondary treatment ,3.59,OF,absence of UWWTP,NC,RO08,ROWP_151353_01,ROWP Zvoristea
60341,,,,10000,20221231,20231231,20161231,20201231,3NPm,7500,,2.8,,,Restoration of the UWWTP.,2.8,National Funds/TRITSIS,The UWWTP is temporarily inactive.,NC,EL_UWWTD_2022,EL243001011,KARPENISSI
60341,,9.945,Cohesion fund (CF),6200,20261231,20271231,20221231,20231231,3Nm,3870,,11.7,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL2440030134,AGHIOS KONSTANTINOS
60341,,2.21,Cohesion fund (CF),4700,20221231,20241231,20161231,20201231,3Nm,3629,,2.6,,,Construction of UWWTP,,,Absence of UWWTP,NC,EL_UWWTD_2022,EL2440040135,AMFIKLIA
60370,,1.545233,CF,4200,20261231,20271231,20200101,20231231,2,4173,0,1.752759,,,Building of a new wastewater plant ,0.207526,National and local budget,Absence of UWWTP,NC,RO08,ROWP_154843_01,ROWP Tiganesti 
60370,,,,5500,20261231,20271231,20201231,20211231,2,5168,0,0.902424,,,Building of a new wastewater plant ,0.902424,national budget,lack of waste water treatment,NC,RO08,ROWP_102428_01,ROWP Curcani
60370,,0.583556,ERDF ,3500,20261231,20271231,20201231,20211231,2,3247,0,0.583556,,,Building of a new wastewater plant ,,,lack of waste water treatment,NC,RO08,ROWP_101010_01,ROWP Baneasa
60370,,1.44,CF,6500,20261231,20271231,20201231,20211231,2,6278,0,1.44,,,Building of a new wastewater plant ,,,lack of waste water treatment,NC,RO08,ROWP_101859_01,ROWP Ciocanesti
60370,,1.39,CF,3000,20261231,20271231,20121231,20131231,2,318,0,1.39,,,building a new treatment plant / secondary treatment ,,,NR,NC,RO08,ROWP_26290_02,ROWP COMUNA ZEMES - Statie epurare Zemes
